"study_id","site_id","plot_id","plant_id","year","month","day","species","plot_radius","alive_or_dead","decay_class","diameter","diameter_height","diameter_flag","basal_area","basal_density","total_height","canopy_height","height_method","canopy_quality","plant_AGB_kg_general","plant_AGC_kg_general","plant_AGB_kg_species","plant_AGC_kg_species","plant_BGB_kg","plant_BGC_kg","plant_notes"
"Romero_et_al_2025","SL13","2","SL13_2_25",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"7.5","1.3","DBH","0.004415625","44.15625","2","2","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","2","SL13_2_6",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"7.9","1.3","DBH","0.004899185","48.991850000000007","6","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","2","SL13_2_9",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"9","1.3","DBH","0.0063585","63.585000000000001","8","6","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","2","SL13_2_8",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"9.5","1.3","DBH","0.007084625","70.846249999999998","7","5","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","2","SL13_2_11",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"9.6","1.3","DBH","0.00723456","72.345600000000005","6","5","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","2","SL13_2_3",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"9.8","1.3","DBH","0.00753914","75.391400000000019","6","5","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","2","SL13_2_13",2016,9,15,"Peliciera rhizophorae",2,"alive",NA,"10","1.3","DBH","0.00785","78.5","4","3","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","2","SL13_2_22",2016,9,15,"Peliciera rhizophorae",2,"alive",NA,"10","1.3","DBH","0.00785","78.5","10","8","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","2","SL13_2_5",2016,9,15,"Peliciera rhizophorae",2,"alive",NA,"10.5","1.3","DBH","0.008654625","86.546250000000015","6","5","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","2","SL13_2_2",2016,9,15,"Peliciera rhizophorae",2,"alive",NA,"11.5","1.3","DBH","0.010381625","103.81625","7","6","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","2","SL13_2_4",2016,9,15,"Peliciera rhizophorae",2,"alive",NA,"11.6","1.3","DBH","0.01056296","105.62960000000001","7","5","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","2","SL13_2_10",2016,9,15,"Peliciera rhizophorae",2,"alive",NA,"12","1.3","DBH","0.011304","113.03999999999999","8","4","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","2","SL13_2_7",2016,9,15,"Peliciera rhizophorae",2,"alive",NA,"12.9","1.3","DBH","0.013063185","130.63185000000001","8","6","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","2","SL13_2_17",2016,9,15,"Peliciera rhizophorae",2,"alive",NA,"13.3","1.3","DBH","0.013885865","138.85865000000001","14","10","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","2","SL13_2_23",2016,9,15,"Peliciera rhizophorae",2,"alive",NA,"13.5","1.3","DBH","0.014306625","143.06625","12","6","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","2","SL13_2_15",2016,9,15,"Peliciera rhizophorae",2,"alive",NA,"13.8","1.3","DBH","0.01494954","149.49540000000002","7","6","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","2","SL13_2_20",2016,9,15,"Peliciera rhizophorae",2,"alive",NA,"14.2","1.3","DBH","0.01582874","158.28739999999996","13","10","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","2","SL13_2_18",2016,9,15,"Peliciera rhizophorae",2,"alive",NA,"14.3","1.3","DBH","0.016052465","160.52465000000001","10","8","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","2","SL13_2_19",2016,9,15,"Peliciera rhizophorae",2,"alive",NA,"15.2","1.3","DBH","0.01813664","181.3664","12","10","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","2","SL13_2_14",2016,9,15,"Peliciera rhizophorae",2,"alive",NA,"18","1.3","DBH","0.025434","254.34","9","6","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","2","SL13_2_16",2016,9,15,"Peliciera rhizophorae",2,"alive",NA,"18.3","1.3","DBH","0.026288865","262.88865000000004","13","10","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","3","SL13_3_17",2016,9,15,"Peliciera rhizophorae",2,"alive",NA,"2.5","1.3","DBH","0.000490625","4.90625","3","2","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","3","SL13_3_8",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"6.1","1.3","DBH","0.002920985","29.209849999999996","5","4","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","3","SL13_3_16",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"6.6","1.3","DBH","0.00341946","34.194599999999994","3","2.5","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","3","SL13_3_15",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"8","1.3","DBH","0.005024","50.239999999999995","3","2","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","3","SL13_3_9",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"8.2","1.3","DBH","0.00527834","52.7834","6","4","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","3","SL13_3_2",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"9","1.3","DBH","0.0063585","63.585000000000001","5","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","3","SL13_3_4",2016,9,15,"Peliciera rhizophorae",7,"dead","3","9.7","1.3","DBH","0.007386065","73.860649999999993","3","2","clinometer",NA,NA,NA,NA,NA,NA,NA,NA
"Romero_et_al_2025","SL13","3","SL13_3_12",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"9.7","1.3","DBH","0.007386065","73.860649999999993","6","3","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","3","SL13_3_2",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"9.8","1.3","DBH","0.00753914","75.391400000000019","5","4","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","3","SL13_3_5",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"9.9","1.3","DBH","0.007693785","76.937850000000012","5.5","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos, plantas parasitas"
"Romero_et_al_2025","SL13","3","SL13_3_13",2016,9,15,"Peliciera rhizophorae",2,"alive",NA,"10.2","1.3","DBH","0.00816714","81.671399999999991","5","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","3","SL13_3_6",2016,9,15,"Peliciera rhizophorae",2,"alive",NA,"10.3","1.3","DBH","0.008328065","83.280650000000023","5","4","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","3","SL13_3_7",2016,9,15,"Peliciera rhizophorae",2,"alive",NA,"10.5","1.3","DBH","0.008654625","86.546250000000015","5","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","3","SL13_3_10",2016,9,15,"Peliciera rhizophorae",2,"alive",NA,"11","1.3","DBH","0.0094985","94.984999999999999","5","3","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","3","SL13_3_3",2016,9,15,"Peliciera rhizophorae",2,"alive",NA,"11.5","1.3","DBH","0.010381625","103.81625","6.5","5","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","3","SL13_3_1",2016,9,15,"Peliciera rhizophorae",2,"alive",NA,"12","1.3","DBH","0.011304","113.03999999999999","6","5","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","3","SL13_3_11",2016,9,15,"Peliciera rhizophorae",2,"alive",NA,"12.9","1.3","DBH","0.013063185","130.63185000000001","6","5","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","3","SL13_3_14",2016,9,15,"Peliciera rhizophorae",2,"alive",NA,"18","1.3","DBH","0.025434","254.34","3.5","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","4","SL13_4_16",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"5","1.3","DBH","0.0019625","19.625","3.5","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","4","SL13_4_10",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"5.1","1.3","DBH","0.002041785","20.417849999999998","2.6","2","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","4","SL13_4_14",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"5.3","1.3","DBH","0.002205065","22.050650000000001","4","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","4","SL13_4_13",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"5.7","1.3","DBH","0.002550465","25.504650000000002","4","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","4","SL13_4_18",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"5.7","1.3","DBH","0.002550465","25.504650000000002","3.8","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos, plantas parasitas"
"Romero_et_al_2025","SL13","4","SL13_4_8",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"6.1","1.3","DBH","0.002920985","29.209849999999996","3","2","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos, plantas parasitas"
"Romero_et_al_2025","SL13","4","SL13_4_15",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"6.4","1.3","DBH","0.00321536","32.153600000000004","3.5","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","4","SL13_4_9",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"6.6","1.3","DBH","0.00341946","34.194599999999994","3","2","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos, plantas parasitas"
"Romero_et_al_2025","SL13","4","SL13_4_2",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"6.7","1.3","DBH","0.003523865","35.23865","2.5","2","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","4","SL13_4_17",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"6.9","1.3","DBH","0.003737385","37.373850000000004","4","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","4","SL13_4_1",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"7.1","1.3","DBH","0.003957185","39.571849999999991","5","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos, plantas parasitas"
"Romero_et_al_2025","SL13","4","SL13_4_11",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"7.8","1.3","DBH","0.00477594","47.759399999999999","3.6","3","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","4","SL13_4_20",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"8","1.3","DBH","0.005024","50.239999999999995","3.6","2.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","4","SL13_4_19",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"8.3","1.3","DBH","0.005407865","54.07865000000001","4","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","4","SL13_4_21",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"8.3","1.3","DBH","0.005407865","54.07865000000001","4","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","4","SL13_4_4",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"8.7","1.3","DBH","0.005941665","59.41664999999999","5.3","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","4","SL13_4_3",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"8.8","1.3","DBH","0.00607904","60.790400000000005","5","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","4","SL13_4_7",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"8.8","1.3","DBH","0.00607904","60.790400000000005","4.5999999999999996","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos, plantas parasitas"
"Romero_et_al_2025","SL13","4","SL13_4_23",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"8.8","1.3","DBH","0.00607904","60.790400000000005","3","2","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","4","SL13_4_22",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"9","1.3","DBH","0.0063585","63.585000000000001","1.8","1.5","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","4","SL13_4_5",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"9.2","1.3","DBH","0.00664424","66.442399999999992","5","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","4","SL13_4_12",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"9.4","1.3","DBH","0.00693626","69.362600000000015","4.5","3","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos, fuste hueco"
"Romero_et_al_2025","SL13","4","SL13_4_24",2016,9,15,"Peliciera rhizophorae",2,"alive",NA,"10.5","1.3","DBH","0.008654625","86.546250000000015","4","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","4","SL13_4_6",2016,9,15,"Peliciera rhizophorae",2,"alive",NA,"10.6","1.3","DBH","0.00882026","88.202600000000004","5","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos, fuste hueco, plantas parasitas"
"Romero_et_al_2025","SL13","5","SL13_5_11",2016,9,15,"Peliciera rhizophorae",2,"dead","3","1.5","1.3","DBH","0.000176625","1.7662499999999999","2","1.7","clinometer",NA,NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","5","SL13_5_19",2016,9,15,"Peliciera rhizophorae",2,"alive",NA,"4.6","1.3","DBH","0.00166106","16.610599999999998","2.2999999999999998","2","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","5","SL13_5_28",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"5.3","1.3","DBH","0.002205065","22.050650000000001","4","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","5","SL13_5_5",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"5.5","1.3","DBH","0.002374625","23.74625","3.6","2","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","5","SL13_5_9",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"5.5","1.3","DBH","0.002374625","23.74625","4.8","3.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","5","SL13_5_29",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"5.5","1.3","DBH","0.002374625","23.74625","3.5","2","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","5","SL13_5_6",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"5.6","1.3","DBH","0.00246176","24.617599999999999","2.5","2","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","5","SL13_5_18",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"5.6","1.3","DBH","0.00246176","24.617599999999999","2.8","1.8","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","5","SL13_5_7",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"5.7","1.3","DBH","0.002550465","25.504650000000002","1.8","1","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","5","SL13_5_10",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"5.8","1.3","DBH","0.00264074","26.407400000000003","2.6","1","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","5","SL13_5_2",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"6","1.3","DBH","0.002826","28.259999999999998","6","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","5","SL13_5_8",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"6","1.3","DBH","0.002826","28.259999999999998","2.4","1.6","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","5","SL13_5_26",2016,9,15,"Peliciera rhizophorae",7,"dead","3","6","1.3","DBH","0.002826","28.259999999999998","1.4","1.3","clinometer",NA,NA,NA,NA,NA,NA,NA,"lianas y bejucos"
"Romero_et_al_2025","SL13","5","SL13_5_27",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"6","1.3","DBH","0.002826","28.259999999999998","4","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","5","SL13_5_12",2016,9,15,"Peliciera rhizophorae",7,"dead","3","6.5","1.3","DBH","0.003316625","33.166249999999998","1.8","1.5","clinometer",NA,NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","5","SL13_5_16",2016,9,15,"Peliciera rhizophorae",7,"dead","3","6.6","1.3","DBH","0.00341946","34.194599999999994","2","1.6","clinometer",NA,NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","5","SL13_5_22",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"6.6","1.3","DBH","0.00341946","34.194599999999994","1.9","1.7","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","5","SL13_5_23",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"6.6","1.3","DBH","0.00341946","34.194599999999994","3.8","3","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","5","SL13_5_3",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"6.7","1.3","DBH","0.003523865","35.23865","1.8","1.5","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL13","5","SL13_5_20",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"6.7","1.3","DBH","0.003523865","35.23865","3.5","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","5","SL13_5_21",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"6.8","1.3","DBH","0.00362984","36.298400000000001","3.8","2.5","clinometer","medium",NA,NA,NA,NA,NA,NA,NA
"Romero_et_al_2025","SL13","5","SL13_5_4",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"7.9","1.3","DBH","0.004899185","48.991850000000007","4.5","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos, fuste anillado/picado, fuste hueco"
"Romero_et_al_2025","SL13","5","SL13_5_15",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"7.9","1.3","DBH","0.004899185","48.991850000000007","3.8","3","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","5","SL13_5_17",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"8","1.3","DBH","0.005024","50.239999999999995","4","3.6","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","5","SL13_5_24",2016,9,15,"Peliciera rhizophorae",7,"dead","3","8","1.3","DBH","0.005024","50.239999999999995","1.6","1.5","clinometer",NA,NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","5","SL13_5_1",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"8.5","1.3","DBH","0.005671625","56.716250000000002","5.6","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","5","SL13_5_13",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"8.5","1.3","DBH","0.005671625","56.716250000000002","5","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","5","SL13_5_25",2016,9,15,"Peliciera rhizophorae",2,"alive",NA,"10","1.3","DBH","0.00785","78.5","4","2","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","5","SL13_5_14",2016,9,15,"Peliciera rhizophorae",2,"alive",NA,"10.1","1.3","DBH","0.008007785","80.077849999999998","4","2","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos, plantas parasitas"
"Romero_et_al_2025","SL13","6","SL13_6_4",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"5","1.3","DBH","0.0019625","19.625","3","2","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos, plantas parasitas"
"Romero_et_al_2025","SL13","6","SL13_6_6",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"5.1","1.3","DBH","0.002041785","20.417849999999998","2.6","2","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos, plantas parasitas"
"Romero_et_al_2025","SL13","6","SL13_6_2",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"5.3","1.3","DBH","0.002205065","22.050650000000001","3.5","2","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","6","SL13_6_1",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"5.4","1.3","DBH","0.00228906","22.890600000000003","3.5","2.5","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","6","SL13_6_3",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"5.5","1.3","DBH","0.002374625","23.74625","3.5","2","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","6","SL13_6_12",2016,9,15,"Peliciera rhizophorae",7,"dead","3","6","1.3","DBH","0.002826","28.259999999999998","2","1.5","clinometer",NA,NA,NA,NA,NA,NA,NA,NA
"Romero_et_al_2025","SL13","6","SL13_6_14",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"6","1.3","DBH","0.002826","28.259999999999998","2.9","2.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL13","6","SL13_6_8",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"6.1","1.3","DBH","0.002920985","29.209849999999996","3.1","1.8","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL13","6","SL13_6_5",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"6.5","1.3","DBH","0.003316625","33.166249999999998","3","2.2000000000000002","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos, plantas parasitas"
"Romero_et_al_2025","SL13","6","SL13_6_11",2016,9,15,"Peliciera rhizophorae",7,"dead","3","6.5","1.3","DBH","0.003316625","33.166249999999998","2.5","2","clinometer",NA,NA,NA,NA,NA,NA,NA,NA
"Romero_et_al_2025","SL13","6","SL13_6_9",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"6.7","1.3","DBH","0.003523865","35.23865","3","1.7","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL13","6","SL13_6_10",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"7","1.3","DBH","0.0038465","38.465000000000003","3.2","1.8","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos, plantas parasitas"
"Romero_et_al_2025","SL13","6","SL13_6_13",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"7","1.3","DBH","0.0038465","38.465000000000003","3.4","2","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos, plantas parasitas"
"Romero_et_al_2025","SL13","6","SL13_6_7",2016,9,15,"Peliciera rhizophorae",7,"alive",NA,"8","1.3","DBH","0.005024","50.239999999999995","3.2","2","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL14","1","SL14_1_6",2016,9,16,"Rhizophora mangle",7,"alive",NA,"5.5","2.5","diameter above lowest prop root","0.002374625","23.74625","10","8","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL14","1","SL14_1_3",2016,9,16,"Rhizophora mangle",7,"alive",NA,"5.6","2","diameter above lowest prop root","0.00246176","24.617599999999999","10","6","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL14","1","SL14_1_8",2016,9,16,"Rhizophora mangle",2,"alive",NA,"10.8","2.8","diameter above lowest prop root","0.00915624","91.562400000000011","12","10","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos, fuste hueco"
"Romero_et_al_2025","SL14","1","SL14_1_7",2016,9,16,"Rhizophora mangle",2,"alive",NA,"14.5","3.4","diameter above lowest prop root","0.016504625","165.04625000000001","30","26","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL14","1","SL14_1_5",2016,9,16,"Rhizophora mangle",2,"alive",NA,"15.7","2.2","diameter above lowest prop root","0.019349465","193.49464999999995","20","18","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL14","1","SL14_1_9",2016,9,16,"Rhizophora mangle",2,"alive",NA,"18.5","3","diameter above lowest prop root","0.026866625","268.66624999999999","15","8","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL14","1","SL14_1_10",2016,9,16,"Rhizophora mangle",2,"alive",NA,"22.2","5.5","diameter above lowest prop root","0.03868794","386.87939999999998","23","6","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos, fuste hueco"
"Romero_et_al_2025","SL14","1","SL14_1_11",2016,9,16,"Rhizophora mangle",2,"alive",NA,"22.2","3.4","diameter above lowest prop root","0.03868794","386.87939999999998","20","18","clinometer","high",NA,NA,NA,NA,NA,NA,"fuste hueco, plaga insectos"
"Romero_et_al_2025","SL14","1","SL14_1_1",2016,9,16,"Rhizophora racemosa",7,"alive",NA,"5.9","2.5","diameter above lowest prop root","0.002732585","27.325849999999999","10","8","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
